run	subrun	event	n_nu	inu	nu_pdg	ccnc	mode	interaction_type	E_nu_MeV	vtx_x_cm	vtx_y_cm	vtx_z_cm	t_ns	lepton_pdg	target_pdg	n_genie_particles	in_active_tpc
720	38	23	2	0	14	1	0	1002	646.58	101.19	208.89	-389.49	729.0	14	1000120240	10	0
720	38	23	2	1	14	0	1	1003	620.01	246.37	-50.37	400.42	336.4	13	1000180400	12	0
720	38	25	1	0	14	0	0	1001	916.01	25.86	-58.38	214.80	1412.0	13	1000180400	9	1
720	38	28	3	0	14	0	0	1001	272.75	-185.33	-577.35	197.42	405.7	13	1000110230	8	0
720	38	28	3	1	14	0	0	1001	2235.72	215.02	-66.94	346.26	1284.5	13	1000180400	10	0
720	38	28	3	2	14	0	1	1003	2694.84	119.79	-128.34	1285.14	955.1	13	1000080160	12	0
720	38	35	2	0	14	1	0	1002	2344.73	-464.88	-276.64	-577.22	628.4	14	1000080160	12	0
720	38	35	2	1	14	1	0	1002	862.18	85.70	-127.15	200.73	1221.3	14	1000180400	10	1
720	38	36	1	0	14	0	1	1003	1183.04	97.44	-76.73	336.16	1567.1	13	1000180400	13	1
720	38	42	1	0	14	0	0	1001	731.62	19.09	98.77	183.07	1146.9	13	1000180400	18	1
720	38	46	3	0	14	1	1	1000	3056.56	561.38	359.81	96.67	1274.6	14	1000200400	32	0
720	38	46	3	1	14	1	2	1092	1826.90	-371.19	-84.18	1050.88	532.4	14	1000200400	16	0
720	38	46	3	2	14	1	0	1002	1325.43	-41.80	-265.98	467.85	171.3	14	1000180400	9	0
720	38	47	2	0	14	0	1	1003	682.91	198.12	-404.93	-174.47	1361.9	13	1000140280	12	0
720	38	47	2	1	14	1	0	1002	1193.56	56.94	-60.27	253.90	920.0	14	1000180400	12	1
720	38	50	2	0	14	0	1	1004	1212.52	40.15	100.56	194.08	957.2	13	1000180400	18	1
720	38	50	2	1	14	1	0	1002	486.96	-426.35	178.63	-435.99	688.7	14	1000080160	8	0
719	93	3	1	0	14	0	0	1001	550.41	93.25	69.42	185.65	1504.9	13	1000180400	8	1
719	93	7	1	0	14	0	0	1001	535.35	-61.75	14.20	1.85	307.6	13	1000180400	8	1
719	93	11	2	0	14	0	10	1000	1278.97	-166.06	-75.52	200.07	218.9	13	1000180400	11	1
719	93	11	2	1	14	0	0	1001	712.77	-501.36	-379.79	982.37	963.7	13	1000200400	8	0
719	93	13	1	0	14	0	1	1003	1335.18	-139.76	104.33	383.73	1323.8	13	1000180400	20	1
719	93	14	3	0	14	0	0	1001	2193.21	531.21	302.61	201.37	560.8	13	1000260560	9	0
719	93	14	3	1	14	0	1	1003	929.48	-520.31	-138.03	866.10	1072.9	13	1000080160	16	0
719	93	14	3	2	14	0	0	1001	374.41	-19.05	215.93	499.77	1535.0	13	1000180400	15	0
719	93	15	1	0	14	1	0	1002	555.21	-256.96	100.05	405.08	850.3	14	1000180400	9	0
719	93	25	1	0	14	0	0	1001	3369.99	-42.85	62.39	-546.95	1291.7	13	1000200400	8	0
719	93	34	1	0	14	0	0	1001	859.61	141.14	83.68	302.53	523.2	13	1000180400	23	1
719	93	41	2	0	14	0	0	1001	490.65	-529.95	-561.93	674.73	1161.7	13	1000080160	8	0
719	93	41	2	1	14	0	0	1001	894.13	119.83	209.02	309.94	1055.9	13	1000180400	9	0
719	93	42	3	0	14	0	0	1001	542.06	74.46	155.79	-340.76	235.3	13	1000080160	8	0
719	93	42	3	1	14	0	0	1001	590.08	213.99	46.90	367.58	1511.1	13	1000180400	9	0
719	93	42	3	2	14	0	0	1001	1008.75	-258.50	57.62	134.10	1181.5	13	1000180400	9	0
719	93	44	1	0	14	0	0	1001	455.60	85.37	201.85	-7.48	535.6	13	1000280590	22	0
715	80	2	2	0	14	0	0	1001	380.53	676.62	-605.76	994.19	264.1	13	1000110230	24	0
715	80	2	2	1	14	0	10	1000	1498.20	87.08	90.89	119.64	594.1	13	1000180400	11	1
715	80	6	1	0	14	0	2	1091	5081.91	-41.12	302.67	-275.79	1452.2	13	1000080160	14	0
715	80	13	2	0	14	0	0	1001	766.30	195.73	180.97	-274.65	599.6	13	1000080160	9	0
715	80	13	2	1	14	1	0	1002	830.30	38.14	232.58	993.59	208.2	14	1000080160	14	0
715	80	15	2	0	14	1	0	1002	397.62	-21.44	44.29	559.39	155.6	14	1000180400	22	0
715	80	15	2	1	14	1	1	1000	1158.77	-301.50	131.06	-280.19	1491.9	14	1000140280	15	0
715	80	28	1	0	14	0	0	1001	354.96	-18.06	-140.68	105.02	630.3	13	1000180400	15	1
715	80	34	2	0	14	0	2	1091	1630.10	47.10	-150.45	168.09	690.1	13	1000180400	15	1
715	80	34	2	1	14	0	0	1001	333.99	-140.29	-59.12	952.46	282.8	13	1000140280	8	0
715	80	36	1	0	14	1	10	1000	965.10	5.22	-170.68	72.30	1482.5	14	1000180400	13	1
715	80	41	3	0	14	1	1	1008	954.03	668.65	-483.94	528.27	778.3	14	1000080160	15	0
715	80	41	3	1	14	0	2	1091	2988.08	-253.95	244.23	38.58	1085.8	13	1000180400	15	0
715	80	41	3	2	14	1	0	1002	424.89	154.05	-449.09	86.92	1029.8	14	1000080160	11	0
715	80	45	2	0	14	0	0	1001	336.45	643.63	-326.54	954.13	885.1	13	1000080160	9	0
715	80	45	2	1	14	0	0	1001	932.91	-30.57	-53.36	153.57	1429.2	13	1000180400	9	1
715	80	48	2	0	14	0	10	1000	1006.49	172.28	-31.33	-1.60	1366.0	13	1000180400	12	0
715	80	48	2	1	14	0	2	1091	3234.95	24.30	-213.70	-584.74	226.6	13	1000200400	21	0
714	56	4	1	0	14	1	0	1002	1413.86	-58.75	84.83	-31.68	380.9	14	1000180400	11	0
714	56	10	2	0	14	0	10	1000	866.51	200.89	20.97	192.95	729.1	13	1000180400	11	0
714	56	10	2	1	14	1	0	1002	168.47	138.31	-22.48	-55.56	228.7	14	1000180400	12	0
714	56	18	1	0	14	1	2	1092	2701.53	-127.49	-317.62	-140.03	924.8	14	1000260560	26	0
714	56	26	2	0	14	0	10	1000	651.20	99.15	325.04	-199.27	1511.5	13	1000130270	12	0
714	56	26	2	1	14	0	0	1001	727.17	-60.10	-472.82	548.51	191.6	13	1000200400	24	0
714	56	32	3	0	14	0	10	1000	1173.38	152.03	-423.27	408.15	585.2	13	1000080160	11	0
714	56	32	3	1	14	0	1	1003	2084.49	473.94	-278.60	-598.11	1385.2	13	1000080160	12	0
714	56	32	3	2	14	0	0	1001	1422.09	-426.76	107.33	-282.04	1340.5	13	1000080160	9	0
714	56	35	1	0	14	0	0	1001	734.79	-85.29	-35.08	403.72	1531.1	13	1000180400	9	1
714	56	39	1	0	14	0	1	1003	1043.99	-238.26	-23.15	212.87	388.3	13	1000180400	13	0
714	56	41	1	0	14	0	2	1091	1334.99	36.77	-37.52	-23.96	1388.4	13	1000180400	16	0
714	56	42	1	0	14	0	1	1003	1168.95	-127.68	69.97	218.00	693.5	13	1000180400	39	1
714	56	46	1	0	14	0	10	1000	797.87	-353.46	0.95	295.18	163.8	13	1000260560	24	0
713	93	2	1	0	14	0	10	1000	1410.78	125.63	-186.60	351.76	1037.8	13	1000180400	12	1
713	93	3	4	0	14	1	0	1002	842.87	-215.43	183.23	320.13	240.4	14	1000060120	9	0
713	93	3	4	1	14	0	0	1001	941.08	138.85	224.67	-13.08	1174.1	13	1000180400	10	0
713	93	3	4	2	14	1	1	1008	1036.81	201.08	443.48	-304.53	805.4	14	1000140280	13	0
713	93	3	4	3	14	0	1	1003	930.89	-264.02	-347.08	-442.91	1163.2	13	1000080160	13	0
713	93	4	1	0	14	1	0	1002	802.06	129.12	-89.30	177.90	216.9	14	1000180400	10	1
713	93	12	3	0	14	0	1	1003	772.80	32.53	273.21	-323.32	49.1	13	1000080160	12	0
713	93	12	3	1	14	0	1	1003	1623.71	108.14	-160.23	146.20	1351.3	13	1000180400	11	1
713	93	12	3	2	14	0	2	1091	3571.08	-477.29	-583.69	354.75	1493.4	13	1000140280	14	0
713	93	16	1	0	14	0	0	1001	509.21	157.88	-93.61	283.54	1564.4	13	1000180400	8	1
713	93	19	2	0	14	0	0	1001	1225.19	171.00	25.02	200.29	746.9	13	1000180400	8	1
713	93	19	2	1	14	1	0	1002	130.12	-689.42	453.81	461.89	133.2	14	1000200400	11	0
713	93	21	2	0	14	0	1	1004	876.15	247.75	48.08	-279.32	484.8	13	1000080160	12	0
713	93	21	2	1	14	0	0	1001	628.19	280.71	198.52	-443.79	1465.6	13	1000140280	8	0
713	93	25	2	0	14	0	0	1001	627.66	-248.83	364.95	-397.18	1504.8	13	1000080160	8	0
713	93	25	2	1	14	0	1	1003	777.58	90.52	39.10	406.46	490.5	13	1000180400	11	1
713	93	26	3	0	14	0	0	1001	3110.98	-491.36	-281.16	428.46	1455.7	13	1000080160	8	0
713	93	26	3	1	14	0	0	1001	1219.59	338.05	-86.48	-494.28	347.4	13	1000080160	10	0
713	93	26	3	2	14	0	0	1001	1380.68	139.58	-97.69	31.44	1084.0	13	1000180400	9	1
713	93	27	1	0	14	0	10	1000	869.87	17.94	-28.40	221.71	161.0	13	1000180400	12	1
713	93	29	2	0	14	0	0	1001	455.22	-45.28	35.45	76.61	593.5	13	1000180400	9	1
713	93	29	2	1	14	0	1	1000	1687.84	-38.87	336.97	-402.78	1125.7	13	1000080160	14	0
713	93	32	3	0	14	0	1	1003	2670.76	-686.67	260.61	793.17	465.9	13	1000140280	12	0
713	93	32	3	1	14	1	0	1002	567.12	-161.81	125.24	281.54	865.7	14	1000180400	12	1
713	93	32	3	2	14	1	0	1002	508.81	-337.93	-450.98	133.39	1144.2	14	1000080160	10	0
713	93	33	3	0	14	0	10	1000	1805.59	-41.68	-65.07	407.43	1304.0	13	1000180400	11	1
713	93	33	3	1	14	0	0	1001	543.22	-559.77	-48.22	-324.86	1015.9	13	1000120240	9	0
713	93	33	3	2	14	1	2	1092	3571.38	-291.73	-186.52	1091.76	171.6	14	1000200400	19	0
713	93	35	1	0	-14	0	0	1001	1330.93	18.79	207.66	433.42	871.1	-13	1000260560	9	0
713	93	36	2	0	14	0	10	1000	744.96	-95.33	-374.67	120.15	1558.5	13	1000260560	21	0
713	93	36	2	1	14	1	2	1092	1045.51	-35.19	161.60	139.10	783.9	14	1000180400	12	1
713	93	37	1	0	14	0	0	1001	529.11	-131.68	47.89	218.52	539.4	13	1000180400	10	1
713	93	41	5	0	14	0	0	1001	464.23	-477.27	78.73	460.80	797.1	13	1000080160	10	0
713	93	41	5	1	14	1	2	1092	2667.06	-177.68	185.53	288.93	1490.7	14	1000180400	23	1
713	93	41	5	2	14	1	2	1092	2560.32	116.00	158.78	-544.37	835.2	14	1000110230	14	0
713	93	41	5	3	14	1	0	1002	384.72	-651.27	534.75	956.08	697.8	14	1000120240	9	0
713	93	41	5	4	14	0	10	1000	634.25	52.74	-538.72	886.10	1547.0	13	1000080160	19	0
713	93	49	2	0	14	0	0	1001	796.57	24.82	-181.26	112.07	215.7	13	1000180400	16	1
713	93	49	2	1	14	0	1	1003	941.82	75.09	-338.24	654.59	1352.9	13	1000060120	11	0
713	93	50	1	0	14	0	0	1001	638.86	176.35	-135.81	40.99	401.8	13	1000180400	12	1
719	32	1	2	0	14	1	1	1000	899.76	-179.22	184.58	370.84	374.6	14	1000180400	16	1
719	32	1	2	1	14	0	0	1001	436.21	551.74	458.48	-133.28	357.8	13	1000120240	8	0
719	32	4	3	0	14	0	1	1003	755.47	-44.14	147.93	172.60	1069.8	13	1000180400	12	1
719	32	4	3	1	14	0	0	1001	885.79	92.31	-476.39	-351.16	825.1	13	1000140280	8	0
719	32	4	3	2	12	0	0	1001	2148.52	-42.70	-595.80	1087.89	893.2	11	1000080160	10	0
719	32	8	3	0	14	0	1	1005	3202.69	-527.21	17.93	-594.67	1460.6	13	1000200400	12	0
719	32	8	3	1	14	1	0	1002	700.23	-28.44	-157.16	285.12	317.1	14	1000180400	10	1
719	32	8	3	2	14	1	0	1002	3776.34	18.30	-130.36	-735.78	890.3	14	1000080160	21	0
719	32	12	1	0	14	1	0	1002	910.32	188.03	-39.78	21.29	799.8	14	1000180400	10	1
719	32	16	1	0	14	0	10	1000	696.09	-106.21	416.93	6.04	1558.4	13	1000260560	12	0
719	32	25	2	0	14	1	0	1002	870.77	-70.39	-202.09	-31.97	174.1	14	1000180400	11	0
719	32	25	2	1	14	1	10	1000	1244.12	-7.50	9.14	-306.68	1166.4	14	1000130270	13	0
719	32	26	2	0	14	0	1	1003	886.03	-125.98	87.40	576.67	404.6	13	1000180400	14	0
719	32	26	2	1	14	0	0	1001	523.05	-279.53	-420.89	-220.86	696.4	13	1000200400	9	0
719	32	29	1	0	14	1	0	1002	448.31	-106.18	112.59	410.73	359.0	14	1000180400	10	1
719	32	31	1	0	14	0	1	1003	538.05	-35.85	53.14	123.97	232.2	13	1000180400	42	1
719	32	32	3	0	14	1	0	1002	1044.63	182.20	135.75	393.27	1511.2	14	1000180400	10	1
719	32	32	3	1	14	0	0	1001	383.73	141.03	447.20	412.80	302.1	13	1000260560	13	0
719	32	32	3	2	14	0	1	1003	2501.35	-681.42	-108.55	296.08	275.5	13	1000200400	11	0
719	32	34	1	0	14	0	0	1001	478.76	7.16	-173.28	32.18	572.8	13	1000180400	9	1
719	32	35	2	0	14	1	0	1002	670.73	-63.46	-534.67	591.39	650.0	14	1000130270	9	0
719	32	35	2	1	14	0	0	1001	1247.22	-135.56	-3.40	353.54	923.9	13	1000180400	9	1
719	32	39	1	0	14	0	0	1001	4369.76	-77.22	-56.24	-785.76	714.3	13	1000080160	8	0
719	32	50	2	0	14	0	10	1000	1224.87	-179.56	-140.03	473.08	1043.5	13	1000180400	16	1
719	32	50	2	1	14	0	0	1001	602.91	-547.16	181.45	389.60	433.2	13	1000200400	9	0
719	99	5	1	0	14	0	10	1000	795.03	-54.97	212.12	231.32	902.6	13	1000180400	12	0
719	99	8	1	0	14	1	0	1002	1023.54	-131.25	-40.53	402.62	963.8	14	1000180400	10	1
719	99	15	1	0	14	0	2	1091	2062.76	-486.05	-396.26	-265.58	70.0	13	1000080160	15	0
719	99	19	1	0	14	0	1	1005	1203.86	40.55	-5.65	219.79	824.8	13	1000180400	13	1
719	99	31	2	0	14	0	0	1001	567.91	58.92	-30.93	494.44	985.4	13	1000180400	24	1
719	99	31	2	1	14	0	1	1003	631.45	155.62	24.73	603.67	1386.4	13	1000180400	29	0
719	99	32	2	0	14	0	1	1004	1103.85	23.36	32.26	-324.12	918.2	13	1000080160	13	0
719	99	32	2	1	14	0	0	1001	616.11	-600.40	-253.68	659.86	1274.5	13	1000080160	9	0
719	99	40	2	0	14	0	0	1001	443.24	30.96	-145.89	310.06	1150.2	13	1000180400	12	1
719	99	40	2	1	14	0	0	1001	379.77	-586.56	-470.25	70.44	215.1	13	1000140280	8	0
719	99	47	2	0	14	1	1	1006	817.70	-376.87	196.97	-286.35	202.1	14	1000080160	18	0
719	99	47	2	1	14	0	10	1000	972.42	-93.76	-195.35	434.17	1077.0	13	1000180400	12	1
719	99	50	2	0	14	0	0	1001	1024.04	-108.13	16.91	377.62	564.9	13	1000180400	9	1
719	99	50	2	1	14	1	1	1007	1120.35	-61.06	19.39	234.82	409.5	14	1000180400	13	1
715	58	18	1	0	14	1	1	1008	1756.34	-15.94	202.02	581.46	154.7	14	1000180400	11	0
715	58	23	3	0	14	0	1	1000	1093.42	30.21	-234.31	537.86	966.8	13	1000180400	13	0
715	58	23	3	1	14	0	0	1001	1364.07	-259.46	92.19	444.93	187.6	13	1000180400	8	0
715	58	23	3	2	14	1	1	1009	2086.31	389.68	148.45	958.95	1548.8	14	1000130270	14	0
715	58	29	1	0	14	0	0	1001	427.29	480.71	152.70	-94.79	1384.5	13	1000140280	9	0
715	58	32	1	0	14	0	10	1000	1178.67	-156.41	-134.60	-307.01	937.9	13	1000140280	13	0
715	58	37	1	0	14	0	0	1001	1192.52	-41.44	55.24	-296.24	733.6	13	1000140280	9	0
715	58	42	1	0	-14	1	10	1000	916.94	-85.39	-188.19	379.79	1360.5	-14	1000180400	20	1
715	58	46	2	0	14	0	0	1001	909.49	-140.50	-150.25	211.16	1487.8	13	1000180400	10	1
715	58	46	2	1	14	0	0	1001	781.15	-136.96	115.95	103.78	933.8	13	1000180400	10	1
715	58	49	3	0	14	0	2	1091	2000.90	-56.51	-195.22	155.14	1370.4	13	1000180400	17	1
715	58	49	3	1	14	0	10	1000	3199.95	-322.61	584.36	-521.64	327.1	13	1000200400	19	0
715	58	49	3	2	14	1	0	1002	293.79	-659.22	451.75	-13.83	1384.8	14	1000200400	11	0
715	58	50	2	0	14	1	10	1000	1122.20	-146.49	113.19	325.48	810.0	14	1000180400	11	1
715	58	50	2	1	14	1	0	1002	575.12	25.09	324.86	-153.91	678.8	14	1000260560	36	0
719	96	4	1	0	14	1	0	1002	809.76	30.05	149.02	407.03	1263.8	14	1000180400	17	1
719	96	8	2	0	14	0	1	1003	1474.50	-33.20	86.39	90.63	478.6	13	1000180400	11	1
719	96	8	2	1	14	1	1	1009	661.13	475.52	-371.59	575.76	1365.2	14	1000080160	11	0
719	96	10	3	0	14	0	0	1001	1058.47	-38.78	-181.97	398.17	790.9	13	1000180400	9	1
719	96	10	3	1	14	0	0	1001	1633.37	-114.53	-137.90	-413.84	842.3	13	1000200400	8	0
719	96	10	3	2	14	0	10	1000	471.38	552.42	-204.38	-336.29	1073.3	13	1000080160	25	0
719	96	13	4	0	14	0	0	1001	404.21	-172.70	-703.50	-64.05	1307.2	13	1000140280	8	0
719	96	13	4	1	14	0	2	1091	923.14	-520.48	-56.52	429.76	1552.0	13	1000260560	14	0
719	96	13	4	2	14	0	1	1003	593.26	68.03	120.19	302.55	582.0	13	1000180400	20	1
719	96	13	4	3	14	0	0	1001	1319.11	-526.17	-506.33	-395.68	483.4	13	1000140280	8	0
719	96	21	1	0	14	0	0	1001	436.48	-73.84	-211.52	151.17	541.7	13	1000180400	9	0
719	96	25	3	0	14	0	1	1003	1470.12	-94.85	-42.02	246.11	711.7	13	1000180400	30	1
719	96	25	3	1	14	1	0	1002	783.92	-213.32	223.34	273.78	316.1	14	1000180400	13	0
719	96	25	3	2	-14	0	1	1000	1532.16	547.36	82.07	20.98	1007.7	-13	1000200400	42	0
719	96	32	1	0	14	0	1	1003	1263.55	-208.67	99.08	242.43	1147.3	13	1000180400	13	0
719	96	36	4	0	14	0	0	1001	478.20	-166.36	545.35	-288.94	354.0	13	1000080160	8	0
719	96	36	4	1	14	0	10	1000	618.59	235.48	-642.03	501.97	1194.8	13	1000140280	20	0
719	96	36	4	2	14	0	0	1001	972.00	-141.85	121.05	349.57	752.7	13	1000180400	8	1
719	96	36	4	3	14	0	10	1000	4412.06	-149.71	290.49	-690.01	1022.6	13	1000140280	12	0
719	96	43	1	0	14	0	1	1004	1474.22	-7.77	-89.56	-285.22	1245.4	13	1000080160	13	0
719	96	45	3	0	14	0	0	1001	1341.65	-237.60	110.40	-57.81	1327.2	13	1000180400	10	0
719	96	45	3	1	14	0	0	1001	266.33	-25.26	-279.05	-366.20	217.0	13	1000140280	8	0
719	96	45	3	2	14	1	0	1002	735.83	-63.71	-229.69	956.70	299.1	14	1000080160	10	0
713	87	3	1	0	14	1	1	1009	1603.61	-139.82	63.91	574.11	1289.8	14	1000180400	12	0
713	87	5	2	0	14	0	2	1091	1648.23	-34.03	-4.85	285.80	163.3	13	1000180400	14	1
713	87	5	2	1	14	0	2	1091	1787.16	453.43	-503.77	931.96	886.5	13	1000110230	11	0
713	87	11	2	0	14	1	0	1002	491.98	-523.59	-605.81	735.02	406.8	14	1000140280	11	0
713	87	11	2	1	14	0	0	1001	662.96	113.39	-136.70	172.29	729.0	13	1000180400	9	1
713	87	12	1	0	14	0	1	1005	1453.23	43.25	-89.47	296.77	905.4	13	1000180400	13	1
713	87	19	2	0	14	0	10	1000	594.91	118.72	16.56	308.09	1302.1	13	1000180400	19	1
713	87	19	2	1	14	0	0	1001	603.62	115.76	-102.88	-58.62	1309.1	13	1000180400	8	0
713	87	22	3	0	14	0	0	1001	675.81	-279.49	-432.72	988.22	1457.4	13	1000080160	16	0
713	87	22	3	1	14	0	1	1003	1648.40	94.44	-5.03	158.74	711.1	13	1000180400	20	1
713	87	22	3	2	14	0	0	1001	623.45	312.36	-51.91	-286.95	791.1	13	1000080160	8	0
713	87	28	1	0	14	0	0	1001	356.72	177.68	-153.03	411.35	1400.3	13	1000180400	8	1
713	87	29	2	0	14	1	2	1092	1132.85	-228.81	56.86	244.64	1015.4	14	1000180400	12	0
713	87	29	2	1	14	1	1	1008	2426.70	-555.22	-665.59	1226.64	1200.7	14	1000080160	23	0
713	87	34	2	0	14	1	0	1002	331.47	-408.19	-655.69	20.01	1292.4	14	1000130270	9	0
713	87	34	2	1	14	1	1	1008	978.00	-117.23	-20.24	465.25	1004.0	14	1000180400	13	1
713	87	38	2	0	14	0	1	1005	1422.47	339.37	-265.65	396.43	322.1	13	1000080160	11	0
713	87	38	2	1	14	1	1	1008	776.74	-146.89	-73.71	-330.79	1031.6	14	1000140280	13	0
713	87	42	2	0	14	1	0	1002	410.74	-659.63	-64.19	56.39	120.3	14	1000080160	10	0
713	87	42	2	1	14	1	0	1002	948.06	-39.53	-73.99	470.63	416.4	14	1000180400	11	1
713	87	43	1	0	14	0	0	1001	526.56	475.99	-115.97	-77.79	321.5	13	1000140280	11	0
713	87	44	3	0	14	0	0	1001	503.19	-329.01	-690.82	593.16	744.2	13	1000140280	8	0
713	87	44	3	1	14	0	10	1000	912.58	-2.17	30.62	284.62	1186.6	13	1000180400	16	1
713	87	44	3	2	14	1	10	1000	554.57	-233.73	-472.99	-442.52	196.5	14	1000080160	11	0
717	32	4	2	0	14	0	1	1003	1255.04	113.90	-148.97	237.13	1490.8	13	1000180400	22	1
717	32	4	2	1	14	0	0	1001	500.60	571.64	-331.14	-440.35	1030.2	13	1000140280	13	0
717	32	8	2	0	14	0	1	1003	2116.32	491.51	482.84	515.03	1137.4	13	1000140280	18	0
717	32	8	2	1	14	0	1	1004	2277.93	-87.34	-126.56	-285.64	1467.2	13	1000140280	13	0
717	32	10	2	0	14	0	0	1001	456.05	586.67	-261.42	104.70	403.3	13	1000080160	8	0
717	32	10	2	1	14	0	10	1000	1116.57	-88.53	-239.22	343.91	638.5	13	1000180400	35	0
717	32	12	2	0	14	0	0	1001	696.22	604.08	-152.85	442.52	1493.6	13	1000120240	9	0
717	32	12	2	1	14	0	1	1003	1106.73	95.47	213.81	213.32	296.3	13	1000180400	11	0
717	32	14	2	0	14	0	1	1004	1649.97	21.57	-497.48	-46.14	1290.5	13	1000080160	11	0
717	32	14	2	1	14	0	0	1001	594.88	57.36	139.49	524.90	814.9	13	1000180400	48	0
717	32	15	1	0	14	0	10	1000	824.03	-207.99	232.89	3.65	495.9	13	1000180400	12	0
717	32	17	1	0	14	0	1	1004	1905.70	115.95	179.86	370.34	793.4	13	1000180400	14	1
717	32	20	1	0	14	0	0	1001	566.47	25.79	-226.98	59.12	1329.0	13	1000180400	21	0
717	32	26	2	0	14	1	1	1008	2681.05	-263.90	371.44	-723.30	1249.0	14	1000120240	11	0
717	32	26	2	1	14	1	0	1002	458.93	-66.18	122.04	216.50	1162.4	14	1000180400	12	1
717	32	31	3	0	14	0	0	1001	666.21	133.26	97.61	-294.36	428.8	13	1000080160	9	0
717	32	31	3	1	14	0	0	1001	1012.27	-219.67	21.21	185.36	124.4	13	1000180400	23	0
717	32	31	3	2	14	0	0	1001	349.10	461.27	77.03	-319.99	105.6	13	1000140280	9	0
717	32	38	3	0	14	1	1	1007	855.16	580.95	533.71	465.32	1097.4	14	1000140280	13	0
717	32	38	3	1	14	1	0	1002	844.50	-129.61	-697.59	940.65	507.7	14	1000080160	10	0
717	32	38	3	2	14	0	1	1003	3017.43	227.88	22.46	-884.88	144.6	13	1000160320	17	0
717	32	40	3	0	14	0	0	1001	401.64	643.27	-470.80	727.05	273.3	13	1000140280	8	0
717	32	40	3	1	14	0	0	1001	1009.71	-165.12	-104.46	308.11	488.9	13	1000180400	9	1
717	32	40	3	2	14	1	2	1092	1845.24	-101.22	107.96	-449.40	1331.5	14	1000080160	12	0
717	32	42	3	0	14	0	2	1091	1842.45	-696.14	142.84	258.87	1473.1	13	1000080160	16	0
717	32	42	3	1	14	1	0	1002	652.92	-687.19	-205.90	-501.13	685.1	14	1000200400	9	0
717	32	42	3	2	14	0	0	1001	633.93	130.57	-37.22	-15.02	1083.3	13	1000180400	9	0
717	32	45	2	0	14	0	1	1003	1123.92	-223.16	-16.28	319.61	1283.2	13	1000180400	13	0
717	32	45	2	1	14	0	0	1001	1143.44	293.47	-171.16	-417.28	824.1	13	1000080160	10	0
717	32	50	1	0	14	1	0	1002	265.71	105.64	149.57	41.26	1480.9	14	1000180400	9	1
714	68	1	1	0	14	1	1	1006	690.40	-48.08	224.17	452.14	1268.3	14	1000180400	12	0
714	68	10	1	0	14	0	0	1001	551.87	202.51	-42.70	331.65	509.2	13	1000180400	14	0
714	68	11	2	0	-14	0	0	1001	1250.09	-50.32	-11.64	-296.30	1565.2	-13	1000080160	10	0
714	68	11	2	1	14	1	1	1006	3036.54	208.07	-613.49	887.90	318.4	14	1000080160	11	0
714	68	13	3	0	14	0	1	1003	822.14	-69.40	97.78	-504.82	442.6	13	1000080160	16	0
714	68	13	3	1	14	0	1	1003	755.59	86.69	-211.44	-33.73	1119.5	13	1000180400	12	0
714	68	13	3	2	14	0	10	1000	663.96	-138.71	3.42	-368.35	1013.5	13	1000080160	11	0
714	68	17	2	0	14	0	1	1003	4032.39	-303.13	89.30	-447.42	214.7	13	1000080160	12	0
714	68	17	2	1	14	0	0	1001	695.54	-239.32	-37.54	-469.64	1503.1	13	1000140280	8	0
714	68	20	3	0	14	0	0	1001	528.69	323.66	146.21	-324.64	1243.6	13	1000080160	9	0
714	68	20	3	1	14	0	0	1001	795.56	332.70	118.49	38.79	1160.2	13	1000060120	8	0
714	68	20	3	2	14	0	1	1004	1466.55	170.18	67.89	333.59	1358.8	13	1000180400	23	1
714	68	25	1	0	14	1	1	1009	503.68	161.36	10.16	391.55	432.2	14	1000180400	20	1
714	68	27	1	0	14	0	0	1001	394.72	61.69	-381.28	-148.74	1513.8	13	1000130270	14	0
714	68	29	1	0	14	0	1	1005	2256.62	-224.08	-72.01	181.52	975.7	13	1000180400	13	0
714	68	31	2	0	14	0	0	1001	319.10	141.85	104.60	-49.40	1552.3	13	1000180400	10	0
714	68	31	2	1	14	1	0	1002	2708.18	-116.90	355.63	47.24	1330.7	14	1000240520	13	0
714	68	32	2	0	14	0	1	1003	754.18	137.68	-166.73	620.42	120.1	13	1000180400	18	0
714	68	32	2	1	14	0	0	1001	297.70	-575.95	131.31	524.33	852.6	13	1000080160	8	0
714	68	33	4	0	14	1	1	1007	777.68	-181.40	-86.35	993.97	529.2	14	1000080160	12	0
714	68	33	4	1	14	0	0	1001	414.94	233.30	-627.65	685.96	632.4	13	1000130270	8	0
714	68	33	4	2	14	1	1	1007	756.25	-246.23	128.82	145.19	105.4	14	1000180400	13	0
714	68	33	4	3	14	1	0	1002	582.80	429.23	-224.77	982.57	982.2	14	1000080160	11	0
714	68	34	3	0	14	0	0	1001	1251.43	-4.79	-175.44	-285.42	674.4	13	1000080160	9	0
714	68	34	3	1	12	0	0	1001	1274.20	486.97	-240.75	243.59	1281.5	11	1000110230	15	0
714	68	34	3	2	14	1	0	1002	405.45	-116.23	-453.30	563.83	154.3	14	1000140280	9	0
714	68	37	1	0	14	0	0	1001	2029.28	-104.07	304.63	-52.97	1273.4	13	1000080160	10	0
714	68	41	2	0	14	0	0	1001	306.31	-544.44	-81.34	791.03	1449.6	13	1000140280	12	0
